tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:07:18:34:00.00	28.0		g	4.2	4.911e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:07:21:02:00.00	28.6		g	-3.6	4.133e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:08:07:57:00.00	28.7		g	19.8	4.355e-07	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:08:10:20:00.00	31.3		g	18.9	3.649e-07	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:08:12:27:00.00	31.6		g	-4.9	3.530e-07	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:08:14:48:00.00	28.1		g	-14.3	3.413e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:08:17:12:00.00	30.1		g	-31.0	3.002e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:09:10:12:00.00	29.2		g	17.7	2.726e-07	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.7	2019:01:09:13:12:00.00	30.9		g	19.6	1.996e-07	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:09:15:17:00.00	31.4		g	-40.8	2.288e-07	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:09:17:22:00.00	29.8		g	-51.8	2.909e-07	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:10:07:25:00.00	36.7		g	-69.0	3.204e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
cromwell	This study	Aniakchak	NA92-57Bb	NA92-57B	NA92-57Bb		NA92-57Bb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:10:09:32:00.00	29.0		g	13.0	1.163e-07	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:09:41:00.00	333.5		g	51.6	5.964e-06	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:12:19:00.00	335.9		g	51.6	5.951e-06	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:14:46:00.00	336.9		g	51.6	5.943e-06	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:17:24:00.00	335.9		g	50.4	5.532e-06	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:10:13:00.00	336.9		g	51.4	5.645e-06	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:12:36:00.00	337.9		g	50.0	4.318e-06	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:14:49:00.00	339.0		g	50.0	4.310e-06	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:16:55:00.00	337.4		g	41.2	3.655e-06	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:19:21:00.00	340.8		g	14.7	1.836e-06	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:09:57:00.00	340.5		g	49.3	2.665e-06	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:12:06:00.00	340.9		g	49.7	1.361e-06	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:06:14:17:00.00	340.8		g	-4.0	8.396e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:16:30:00.00	339.1		g	-52.0	1.324e-06	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:09:34:00.00	345.5		g	-68.8	1.601e-06	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:11:44:00.00	339.7		g	50.6	9.023e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:13:58:00.00	341.8		g	52.1	6.236e-07	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:16:26:00.00	343.7		g	-75.9	1.577e-06	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:18:35:00.00	345.9		g	-81.5	1.814e-06	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:21:02:00.00	2.7		g	-84.5	2.092e-06	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:08:07:58:00.00	342.2		g	49.5	3.425e-07	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:08:10:20:00.00	343.2		g	51.1	2.606e-07	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:12:27:00.00	353.0		g	-85.4	2.024e-06	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:14:48:00.00	328.5		g	-87.0	2.201e-06	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:17:12:00.00	6.1		g	-87.4	2.349e-06	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:09:10:13:00.00	339.5		g	43.2	1.238e-07	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:09:13:12:00.00	340.5		g	54.2	7.342e-08	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:09:15:18:00.00	68.4		g	-89.2	2.205e-06	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:09:17:23:00.00	34.3		g	-88.0	2.439e-06	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:10:07:26:00.00	73.9		g	-88.4	2.578e-06	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
cromwell	This study	Aniakchak	NA92-57Bc	NA92-57B	NA92-57Bc		NA92-57Bc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:10:09:33:00.00	323.7		g	61.4	1.924e-08	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.9	2019:01:04:09:42:00.00	51.6		g	34.3	6.565e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:04:12:20:00.00	52.6		g	34.9	6.448e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:14:47:00.00	53.2		g	34.3	6.346e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:17:24:00.00	52.3		g	32.6	5.780e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:05:10:14:00.00	50.7		g	35.2	5.917e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:05:12:36:00.00	51.2		g	35.9	5.143e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	19.1	2019:01:05:14:50:00.00	37.2	average of multiple measurements	g	25.9	6.141e-07	7	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:05:16:55:00.00	52.2		g	29.6	4.734e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:05:19:22:00.00	51.0		g	26.8	4.178e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:09:57:00.00	52.9		g	35.7	4.519e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:12:06:00.00	53.0		g	36.1	4.003e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:06:14:17:00.00	52.4		g	27.7	3.667e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:06:16:30:00.00	52.9		g	23.3	3.447e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:07:09:34:00.00	52.1		g	19.7	3.066e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:07:11:45:00.00	53.1		g	35.3	3.430e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
cromwell	This study	Aniakchak	NA92-57Bd	NA92-57B	NA92-57Bd		NA92-57Bd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:07:13:58:00.00	51.5		g	36.7	2.989e-07	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
